ID Parola,POS,Gramm,Parola,No punct,Standard,Lemma,Inglese,NR06,NR94,R20,Temp
1133800600,N-,----NSM-,κόσμος·,κόσμος,κόσμος,κόσμος,cosmos,mondo,mondo,mondo,
1133800700,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,il,il,la,
1133800800,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1133800900,A-,----NSN-,καλὸν,καλὸν,καλόν,καλός,good,buon,buon,buona,
1133801000,N-,----NSN-,"σπέρμα,",σπέρμα,σπέρμα,σπέρμα,seed,seme,seme,semenza,
1133801100,RD,----NPM-,οὗτοί,οὗτοί,οὗτοι,οὗτος,-,-,-,-,
1133801200,V-,3PAI-P--,εἰσιν,εἰσιν,εἰσί(ν),εἰμί,-,sono,sono,sono,
1133801300,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,i,i,i,
1133801400,N-,----NPM-,υἱοὶ,υἱοὶ,υἱοί,υἱός,son,figli,figli,figli,
1133801500,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,del,del,del,
1133801600,N-,----GSF-,βασιλείας·,βασιλείας,βασιλείας,βασιλεία,rule,regno,regno,Regno,
1133801700,RA,----NPN-,τὰ,τὰ,τά,ὁ,-,la,le,le,
1133801800,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1133801900,N-,----NPN-,ζιζάνιά,ζιζάνιά,ζιζάνια,ζιζάνιον,darnel grass,zizzania,zizzanie,zizzanie,
1133802000,V-,3PAI-P--,εἰσιν,εἰσιν,εἰσί(ν),εἰμί,-,sono,sono,sono,
1133802100,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,i,i,i,
1133802200,N-,----NPM-,υἱοὶ,υἱοὶ,υἱοί,υἱός,son,figli,figli,figli,
1133802300,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,del,del,del,
1133802400,A-,----GSM-,"πονηροῦ,",πονηροῦ,πονηροῦ,πονηρός,immoral,maligno,maligno,maligno,
1133900100,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,il,il,il,
1133900200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1133900300,A-,----NSM-,ἐχθρὸς,ἐχθρὸς,ἐχθρός,ἐχθρός,being an enemy,nemico,nemico,nemico,
1133900400,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,che,che,che,
1133900500,V-,-AAPNSM-,σπείρας,σπείρας,σπείρας,σπείρω,to sow,ha2 seminata3,ha2 seminate3,ha2 seminate3,
1133900600,RP,----APN-,αὐτά,αὐτά,αὐτά,αὐτός,same,l'1,le1,le1,
1133900700,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,è,è,è,
1133900800,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,il,il,il,
1133900900,A-,----NSM-,διάβολος·,διάβολος,διάβολος,διάβολος,Devil,diavolo,diavolo,diavolo,
1133901000,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,la,la,la,
1133901100,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1133901200,N-,----NSM-,θερισμὸς,θερισμὸς,θερισμός,θερισμός,harvest,mietitura,mietitura,mietitura,
1133901300,N-,----NSF-,συντέλεια,συντέλεια,συντέλεια,συντέλεια,end,la2 fine3,la2 fine3,la2 fine3,
1133901400,N-,----GSM-,αἰῶνός,αἰῶνός,αἰῶνος,αἰών,age,dell'4 età5 presente6,dell'4 età5 presente6,dell'4 età5 presente6,
1133901500,V-,3PAI-S--,"ἐστιν,",ἐστιν,ἐστί(ν),εἰμί,-,è1,è1,è1,
1133901600,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,i,i,i,
1133901700,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
1133901800,N-,----NPM-,θερισταὶ,θερισταὶ,θερισταί,θεριστής,reaper,mietitori,mietitori,mietitori,
1133901900,N-,----NPM-,ἄγγελοί,ἄγγελοί,ἄγγελοι,ἄγγελος,messenger,angeli2,angeli2,gli2 angeli3,
1133902000,V-,3PAI-P--,εἰσιν.,εἰσιν,εἰσί(ν),εἰμί,-,sono1,sono1,sono1,
1134000100,C-,--------,ὥσπερ,ὥσπερ,ὥσπερ,ὥσπερ,as,Come,Come,Come,
1134000200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,dunque,dunque,dunque,
1134000300,V-,3PPI-S--,συλλέγεται,συλλέγεται,συλλέγεται,συλλέγω,to pick,si raccoglie,si raccolgono,si raccolgono,
1134000400,RA,----NPN-,τὰ,τὰ,τά,ὁ,-,la,le,le,
1134000500,N-,----NPN-,ζιζάνια,ζιζάνια,ζιζάνια,ζιζάνιον,darnel grass,zizzania,zizzanie,zizzanie,
1134000600,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134000700,N-,----DSN-,πυρὶ,πυρὶ,πυρί,πῦρ,fire,con3 il4 fuoco5,con3 il4 fuoco5,con3 il4 fuoco5,
1134000800,V-,3PPI-S--,"καίεται,",καίεται,καίεται,καίω,to burn,si1 brucia2,si1 bruciano2,si1 bruciano2,
1134000900,D-,--------,οὕτως,οὕτως,οὕτω(ς),οὕτω(ς),-,così,così,così,
1134001000,V-,3FMI-S--,ἔσται,ἔσται,ἔσται,εἰμί,-,avverrà,avverrà,avverrà,
1134001100,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,alla,alla,alla,
1134001200,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,<,<,<,
1134001300,N-,----DSF-,συντελείᾳ,συντελείᾳ,συντελείᾳ,συντέλεια,end,fine,fine,fine,
1134001400,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,dell',dell',dell',
1134001500,N-,----GSM-,αἰῶνος·,αἰῶνος,αἰῶνος,αἰών,age,età presente,età presente,età presente,
1134100100,V-,3FAI-S--,ἀποστελεῖ,ἀποστελεῖ,ἀποστελεῖ,ἀποστέλλω,to send,manderà5,manderà5,manderà5,
1134100200,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,Il1,Il1,Il1,
1134100300,N-,----NSM-,υἱὸς,υἱὸς,υἱός,υἱός,son,Figlio2,Figlio2,Figlio2,
1134100400,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,dell'3,dell'3,dell'3,
1134100500,N-,----GSM-,ἀνθρώπου,ἀνθρώπου,ἀνθρώπου,ἄνθρωπος,(in the singular) person,uomo4,uomo4,uomo4,
1134100600,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,i,i,i,
1134100700,N-,----APM-,ἀγγέλους,ἀγγέλους,ἀγγέλους,ἄγγελος,messenger,angeli2,angeli2,angeli2,
1134100800,RP,----GSM-,"αὐτοῦ,",αὐτοῦ,αὐτοῦ,αὐτός,same,suoi1,suoi1,suoi1,
1134100900,C-,--------,καὶ,καὶ,καί,καί,and,che,che,che,
1134101000,V-,3FAI-P--,συλλέξουσιν,συλλέξουσιν,συλλέξουσι(ν),συλλέγω,to pick,raccoglieranno,raccoglieranno,raccoglieranno,
1134101100,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,dal,dal,dal,
1134101200,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,<,<,<,
1134101300,N-,----GSF-,βασιλείας,βασιλείας,βασιλείας,βασιλεία,rule,regno2,regno2,regno2,
1134101400,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,suo1,suo1,suo1,
1134101500,A-,----APN-,πάντα,πάντα,πάντα,πᾶς,all,tutti,tutti,tutti,
1134101600,RA,----APN-,τὰ,τὰ,τά,ὁ,-,gli,gli,gli,
1134101700,N-,----APN-,σκάνδαλα,σκάνδαλα,σκάνδαλα,σκάνδαλον,trap,scandali,scandali,scandali,
1134101800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134101900,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,{tutti} quelli che,{tutti} quelli che,{tutti} gli,
1134102000,V-,-PAPAPM-,ποιοῦντας,ποιοῦντας,ποιοῦντας,ποιέω,to do,commettono,commettono,operatori di,
1134102100,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,l',l',>,
1134102200,N-,----ASF-,"ἀνομίαν,",ἀνομίαν,ἀνομίαν,ἀνομία,to live lawlessly,iniquità,iniquità,iniquità,
1134200100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134200200,V-,3FAI-P--,βαλοῦσιν,βαλοῦσιν,βαλοῦσι(ν),βάλλω,to throw,getteranno2,getteranno2,getteranno2,
1134200300,RP,----APM-,αὐτοὺς,αὐτοὺς,αὐτούς,αὐτός,himself,li1,li1,li1,
1134200400,P-,--------,εἰς,εἰς,εἰς,εἰς,to,nella,nella,nella,
1134200500,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,<,<,<,
1134200600,N-,----ASF-,κάμινον,κάμινον,κάμινον,κάμινος,furnace,fornace,fornace,fornace,
1134200700,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,>,>,del,
1134200800,N-,----GSN-,πυρός·,πυρός,πυρός,πῦρ,fire,ardente,ardente,fuoco,
1134200900,D-,--------,ἐκεῖ,ἐκεῖ,ἐκεῖ,ἐκεῖ,there,Lì,Lì,Lì,
1134201000,V-,3FMI-S--,ἔσται,ἔσται,ἔσται,εἰμί,-,{ci} sarà,sarà,sarà,
1134201100,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,-,-,-,
1134201200,N-,----NSM-,κλαυθμὸς,κλαυθμὸς,κλαυθμός,κλαυθμός,to weep,pianto,il pianto,il pianto,
1134201300,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134201400,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,-,-,-,
1134201500,N-,----NSM-,βρυγμὸς,βρυγμὸς,βρυγμός,βρυγμός,grinding of teeth,stridor,lo stridor,lo stridore,
1134201600,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,di,dei,dei,
1134201700,N-,----GPM-,ὀδόντων.,ὀδόντων,ὀδόντων,ὀδούς,tooth,denti,denti,denti,
1134300100,D-,--------,Τότε,Τότε,τότε,τότε,then,Allora,Allora,Allora,
1134300200,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,i,i,i,
1134300300,A-,----NPM-,δίκαιοι,δίκαιοι,δίκαιοι,δίκαιος,righteous,giusti,giusti,giusti,
1134300400,V-,3FAI-P--,ἐκλάμψουσιν,ἐκλάμψουσιν,ἐκλάμψουσι(ν),ἐκλάμπω,to shine forth,risplenderanno,risplenderanno,risplenderanno,
1134300500,C-,--------,ὡς,ὡς,ὡς,ὡς,as,come,come,come,
1134300600,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,il,il,il,
1134300700,N-,----NSM-,ἥλιος,ἥλιος,ἥλιος,ἥλιος,the sun,sole,sole,sole,
1134300800,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nel,nel,nel,
1134300900,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,<,<,<,
1134301000,N-,----DSF-,βασιλείᾳ,βασιλείᾳ,βασιλείᾳ,βασιλεία,rule,regno,regno,regno,
1134301100,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,del,del,del,
1134301200,N-,----GSM-,πατρὸς,πατρὸς,πατρός,πατήρ,father,Padre,Padre,Padre,
1134301300,RP,----GPM-,αὐτῶν.,αὐτῶν,αὐτῶν,αὐτός,same,loro,loro,loro,
1134301400,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,Chi,Chi,Chi,
1134301500,V-,-PAPNSM-,ἔχων,ἔχων,ἔχων,ἔχω,-,ha,ha,ha,
1134301600,N-,----APN-,ὦτα,ὦτα,ὦτα,οὖς,ear{N:001},orecchi,orecchi,orecchi,
1134301650,V-,-PAN----,ἀκούειν,ἀκούειν,ἀκούειν,ἀκούω,,*,[per udire],*,
1134301700,V-,3PAD-S--,ἀκουέτω.,ἀκουέτω,ἀκουέτω,ἀκούω,to hear,oda,oda,oda,
1134400100,A-,----NSF-,Ὁμοία,Ὁμοία,ὁμοία,ὅμοιος,like,simile6 a7,simile6 a7,simile6 a7,
1134400200,V-,3PAI-S--,ἐστὶν,ἐστὶν,ἐστί(ν),εἰμί,-,è5,è5,è5,
1134400300,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,Il1,Il1,Il1,
1134400400,N-,----NSF-,βασιλεία,βασιλεία,βασιλεία,βασιλεία,rule,regno2,regno2,regno2,
1134400500,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,dei3,dei3,dei3,
1134400600,N-,----GPM-,οὐρανῶν,οὐρανῶν,οὐρανῶν,οὐρανός,sky,cieli4,cieli4,cieli4,
1134400700,N-,----DSM-,θησαυρῷ,θησαυρῷ,θησαυρῷ,θησαυρός,storeroom,un tesoro,un tesoro,un tesoro,
1134400800,V-,-XPPDSM-,κεκρυμμένῳ,κεκρυμμένῳ,κεκρυμμένῳ,κρύπτω,to keep safe,nascosto,nascosto,nascosto,
1134400900,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nel,nel,nel,
1134401000,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,<,<,<,
1134401100,N-,----DSM-,"ἀγρῷ,",ἀγρῷ,ἀγρῷ,ἀγρός,field,campo,campo,campo,
1134401200,RR,----ASM-,ὃν,ὃν,ὅν,ὅς,-,che,che,che,
1134401300,V-,-AAPNSM-,εὑρὼν,εὑρὼν,εὑρών,εὑρίσκω,to learn the whereabouts of something,{dopo3} averlo4 trovato5,{dopo3} averlo4 trovato5,{dopo3} averlo4 trovato5,
1134401400,N-,----NSM-,ἄνθρωπος,ἄνθρωπος,ἄνθρωπος,ἄνθρωπος,(in the singular) person,un1 uomo2,un1 uomo2,un1 uomo2,
1134401500,V-,3AAI-S--,"ἔκρυψεν,",ἔκρυψεν,ἔκρυψε(ν),κρύπτω,to keep safe,nasconde,nasconde,nasconde,
1134401600,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134401700,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,per,per,per,
1134401800,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,la,la,la,
1134401900,N-,----GSF-,χαρᾶς,χαρᾶς,χαρᾶς,χαρά,joy,gioia,gioia,gioia,
1134402000,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,che ne ha,che ne ha,che ne ha,
1134402100,V-,3PAI-S--,ὑπάγει,ὑπάγει,ὑπάγει,ὑπάγω,to move along,va,va,va,
1134402200,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134402300,V-,3PAI-S--,πωλεῖ,πωλεῖ,πωλεῖ,πωλέω,to sell,vende,vende,vende,
1134402400,A-,----APN-,πάντα,πάντα,πάντα,πᾶς,all,tutto,tutto,tutto,
1134402500,RR,----APN-,ὅσα,ὅσα,ὅσα,ὅσος,as many as,quello che,quello che,quello che,
1134402600,V-,3PAI-S--,ἔχει,ἔχει,ἔχει,ἔχω,-,ha,ha,ha,
1134402700,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134402800,V-,3PAI-S--,ἀγοράζει,ἀγοράζει,ἀγοράζει,ἀγοράζω,to buy,compra,compra,compra,
1134402900,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
1134403000,N-,----ASM-,ἀγρὸν,ἀγρὸν,ἀγρόν,ἀγρός,field,campo2,campo2,campo2,
1134403100,RD,----ASM-,ἐκεῖνον.,ἐκεῖνον,ἐκεῖνον,ἐκεῖνος,that,quel1,quel1,quel1,
1134500100,D-,--------,Πάλιν,Πάλιν,πάλιν,πάλιν,again,anche6,anche6,anche6,
1134500200,A-,----NSF-,ὁμοία,ὁμοία,ὁμοία,ὅμοιος,like,simile7 a8,simile7 a8,simile7 a8,
1134500300,V-,3PAI-S--,ἐστὶν,ἐστὶν,ἐστί(ν),εἰμί,-,è5,è5,è5,
1134500400,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,Il1,Il1,Il1,
1134500500,N-,----NSF-,βασιλεία,βασιλεία,βασιλεία,βασιλεία,rule,regno2,regno2,regno2,
1134500600,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,dei3,dei3,dei3,
1134500700,N-,----GPM-,οὐρανῶν,οὐρανῶν,οὐρανῶν,οὐρανός,sky,cieli4,cieli4,cieli4,
1134500800,N-,----DSM-,ἀνθρώπῳ,ἀνθρώπῳ,ἀνθρώπῳ,ἄνθρωπος,(in the singular) person,*,*,*,
1134500900,N-,----DSM-,ἐμπόρῳ,ἐμπόρῳ,ἐμπόρῳ,ἔμπορος,merchant,un mercante,un mercante,un mercante,
1134501000,V-,-PAPDSM-,ζητοῦντι,ζητοῦντι,ζητοῦντι,ζητέω,to try to learn where something is,che va in cerca di,che va in cerca di,che va in cerca di,
1134501100,A-,----APM-,καλοὺς,καλοὺς,καλούς,καλός,good,belle,belle,belle,
1134501200,N-,----APM-,μαργαρίτας·,μαργαρίτας,μαργαρίτας,μαργαρίτης,pearl,perle,perle,perle,
1134600100,V-,-AAPNSM-,εὑρὼν,εὑρὼν,εὑρών,εὑρίσκω,to learn the whereabouts of something,trovata2,trovata2,trovata2,
1134600200,C-,--------,δὲ,δὲ,δέ,δέ,and,e1,e1,e1,
1134600300,A-,----ASM-,ἕνα,ἕνα,ἕνα,εἷς,one,una3,una3,una3,
1134600400,A-,----ASM-,πολύτιμον,πολύτιμον,πολύτιμον,πολύτιμος,valuable,di5 gran6 valore7,di5 gran6 valore7,di5 gran6 valore7,
1134600500,N-,----ASM-,μαργαρίτην,μαργαρίτην,μαργαρίτην,μαργαρίτης,pearl,perla4,perla4,perla4,
1134600600,V-,-AAPNSM-,ἀπελθὼν,ἀπελθὼν,ἀπελθών,ἀπέρχομαι,to go away,se n' è andato,se n' è andato,se n' è andato,
1134600700,V-,3XAI-S--,πέπρακεν,πέπρακεν,πέπρακε(ν),πιπράσκω,-,ha venduto,ha venduto,ha venduto,
1134600800,A-,----APN-,πάντα,πάντα,πάντα,πᾶς,all,tutto,tutto,tutto,
1134600900,RR,----APN-,ὅσα,ὅσα,ὅσα,ὅσος,as many as,quello che,quello che,quello che,
1134601000,V-,3IAI-S--,εἶχεν,εἶχεν,εἶχε(ν),ἔχω,-,aveva,aveva,aveva,
1134601100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1134601200,V-,3AAI-S--,ἠγόρασεν,ἠγόρασεν,ἠγόρασε(ν),ἀγοράζω,to buy,ha2 comprata3,ha2 comperata3,ha2 comprata3,
1134601300,RP,----ASM-,αὐτόν.,αὐτόν,αὐτόν,αὐτός,same,l'1,l'1,l'1,
1134700100,D-,--------,Πάλιν,Πάλιν,πάλιν,πάλιν,again,anche6,anche6,anche6,
1134700200,A-,----NSF-,ὁμοία,ὁμοία,ὁμοία,ὅμοιος,like,simile7 a8,simile7 a8,simile7 a8,
1134700300,V-,3PAI-S--,ἐστὶν,ἐστὶν,ἐστί(ν),εἰμί,-,è5,è5,è5,
1134700400,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,Il1,Il1,Il1,
1134700500,N-,----NSF-,βασιλεία,βασιλεία,βασιλεία,βασιλεία,rule,regno2,regno2,regno2,
1134700600,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,dei3,dei3,dei3,
1134700700,N-,----GPM-,οὐρανῶν,οὐρανῶν,οὐρανῶν,οὐρανός,sky,cieli4,cieli4,cieli4,
1134700800,N-,----DSF-,σαγήνῃ,σαγήνῃ,σαγήνῃ,σαγήνη,seine net,una rete {che},una rete {che},una rete {che},
1134700900,V-,-APPDSF-,βληθείσῃ,βληθείσῃ,βληθείσῃ,βάλλω,to throw,gettata,gettata,gettata,
1134701000,P-,--------,εἰς,εἰς,εἰς,εἰς,to,in,in,in,
1134701100,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,>,>,>,
1134701200,N-,----ASF-,θάλασσαν,θάλασσαν,θάλασσαν,θάλασσα,the sea,mare,mare,mare,
1134701300,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
1134701400,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,-,-,-,
1134701500,A-,----GSN-,παντὸς,παντὸς,παντός,πᾶς,all,ogni3,ogni3,ogni3,
1134701600,N-,----GSN-,γένους,γένους,γένους,γένος,descendant,genere4 {di5} {pesci6},genere4 {di5} {pesci6},sorta4 {di5} {pesci6},
1134701700,V-,-AAPDSF-,συναγαγούσῃ·,συναγαγούσῃ,συναγαγούσῃ,συνάγω,to gather together,ha1 raccolto2,ha1 raccolto2,ha1 raccolto2,
1134800100,RR,----ASF-,ἣν,ἣν,ἥν,ὅς,-,-,-,-,
1134800200,C-,--------,ὅτε,ὅτε,ὅτε,ὅτε,when,quando,quando,quando,
1134800300,V-,3API-S--,ἐπληρώθη,ἐπληρώθη,ἐπληρώθη,πληρόω,to fill,è piena,è piena,è piena,
1134800400,V-,-AAPNPM-,ἀναβιβάσαντες,ἀναβιβάσαντες,ἀναβιβάσαντες,ἀναβιβάζω,to pull up,{i} {pescatori} {la} traggono,{i} {pescatori} {la} traggono,{i} {pescatori} {la} traggono,
1134800500,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,a,a,a,
1134800600,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
1134800700,N-,----ASM-,αἰγιαλὸν,αἰγιαλὸν,αἰγιαλόν,αἰγιαλός,beach,riva,riva,riva,
1134800800,C-,--------,καὶ,καὶ,καί,καί,and,poi,poi,e,
1134800900,V-,-AAPNPM-,καθίσαντες,καθίσαντες,καθίσαντες,καθίζω,to sit,si mettono a sedere,si mettono a sedere,postisi a sedere,
1134801000,V-,3AAI-P--,συνέλεξαν,συνέλεξαν,συνέλεξαν,συλλέγω,to pick,{e} raccolgono,{e} raccolgono,raccolgono,
1134801100,RA,----APN-,τὰ,τὰ,τά,ὁ,-,il,il,il,
1134801200,A-,----APN-,καλὰ,καλὰ,καλά,καλός,good,buono,buono,buono,
1134801300,P-,--------,εἰς,εἰς,εἰς,εἰς,to,in,in,in,
1134801400,N-,----APN-,"ἄγγη,",ἄγγη,ἄγγη,ἄγγος,-,vasi,vasi,vasi,
1134801500,RA,----APN-,τὰ,τὰ,τά,ὁ,-,quello4 che5,quello4 che5,quello4 che5,
1134801600,C-,--------,δὲ,δὲ,δέ,δέ,and,e1,e1,e1,
1134801700,A-,----APN-,σαπρὰ,σαπρὰ,σαπρά,σαπρός,bad,non6 vale7 nulla8,non6 vale7 nulla8,non6 vale7 nulla8,
1134801800,D-,--------,ἔξω,ἔξω,ἔξω,ἔξω,outside,via3,via3,via3,
1134801900,V-,3AAI-P--,ἔβαλον.,ἔβαλον,ἔβαλον,βάλλω,to throw,buttano2,buttano2,buttano2,
1134900100,D-,--------,οὕτως,οὕτως,οὕτω(ς),οὕτω(ς),-,Così,Così,Così,
1134900200,V-,3FMI-S--,ἔσται,ἔσται,ἔσται,εἰμί,-,avverrà,avverrà,avverrà,
1134900300,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,alla,alla,alla,
1134900400,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,<,<,<,
1134900500,N-,----DSF-,συντελείᾳ,συντελείᾳ,συντελείᾳ,συντέλεια,end,fine,fine,fine,
1134900600,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,dell',dell',dell',
1134900700,N-,----GSM-,αἰῶνος·,αἰῶνος,αἰῶνος,αἰών,age,età presente,età presente,età presente,
1134900800,V-,3FMI-P--,ἐξελεύσονται,ἐξελεύσονται,ἐξελεύσονται,ἐξέρχομαι,to go out of,Verranno,Verranno,Verranno,
1134900900,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,gli,gli,gli,
1134901000,N-,----NPM-,ἄγγελοι,ἄγγελοι,ἄγγελοι,ἄγγελος,messenger,angeli,angeli,angeli,
1134901100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,-,
1134901200,V-,3FAI-P--,ἀφοριοῦσιν,ἀφοριοῦσιν,ἀφοριοῦσι(ν),ἀφορίζω,to exclude,separeranno,separeranno,toglieranno,
1134901300,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,i,i,i,
1134901400,A-,----APM-,πονηροὺς,πονηροὺς,πονηρούς,πονηρός,immoral,malvagi,malvagi,malvagi,
1134901500,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,dai,dai,di,
1134901600,A-,----GSN-,μέσου,μέσου,μέσου,μέσος,among,<,<,mezzo,
1134901700,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,<<,<<,ai,
1134901800,A-,----GPM-,δικαίων,δικαίων,δικαίων,δίκαιος,righteous,giusti,giusti,giusti,
1135000100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
1135000200,V-,3FAI-P--,βαλοῦσιν,βαλοῦσιν,βαλοῦσι(ν),βάλλω,to throw,getteranno2,getteranno2,getteranno2,
